sep=,
"Nombre","Saldo actual","Cuentas","Transferencias","Descripción","Beneficiario","Categoría","Fecha","Hora","Memoria","Importe","Moneda","Número de cheque","Etiquetas","Saldo"
"Roboadvisor","4595,19","EUR","","","","","","","","","","","",""
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","12/05/2025","19:28","","-404,91","EUR","","Pablo; ","801,23"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","11/05/2025","11:42","","96,62","EUR","","Pablo; ","1206,14"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","30/04/2025","23:49","","88,07","EUR","","Pablo; ","1109,52"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","17/04/2025","18:05","","251,00","EUR","","Pablo; ","1021,45"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","13/04/2025","13:56","","-101,21","EUR","","Pablo; ","770,45"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","30/03/2025","13:56","","13,21","EUR","","Pablo; ","871,66"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","23/03/2025","8:17","","-54,18","EUR","","Pablo; ","858,45"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","15/03/2025","23:00","","-27,63","EUR","","Pablo; ","912,63"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","08/03/2025","21:12","","-53,90","EUR","","Pablo; ","940,26"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","28/02/2025","7:55","","-28,14","EUR","","Pablo; ","994,16"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","14/02/2025","20:55","","20,47","EUR","","Pablo; ","1022,30"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","31/01/2025","20:55","","-23,00","EUR","","Pablo; ","1001,83"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","27/01/2025","9:03","","251,00","EUR","","Pablo; ","1024,83"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","26/01/2025","21:15","","4,17","EUR","","Pablo; ","773,83"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","18/01/2025","10:23","","18,69","EUR","","Pablo; ","769,66"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","13/01/2025","21:19","","-9,03","EUR","","Pablo; ","750,97"
"","","ST Stocks (Trade Republic)","","ST Stocks","","Inversiones Ingresos > ST Stocks","13/01/2025","16:10","","760,00","EUR","","Pablo; ","760,00"
"ST Stocks","1343,52","EUR","","","","","","","","","","","",""
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","11/05/2025","11:43","","138,84","EUR","","Pablo; ","1343,52"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","09/05/2025","19:53","","4,63","EUR","","Pablo; ","1204,68"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","06/05/2025","22:56","","1,23","EUR","","Pablo; ","1200,05"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","30/04/2025","23:53","","-11,57","EUR","","Pablo; ","1198,82"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","30/04/2025","0:27","","1,78","EUR","","Pablo; ","1210,39"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","27/04/2025","9:40","","75,44","EUR","","Pablo; ","1208,61"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","13/04/2025","22:40","","-181,74","EUR","","Pablo; ","1133,17"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","07/04/2025","20:24","","500,00","EUR","","Pablo; ","1314,91"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/03/2025","0:26","","10,72","EUR","","Pablo; ","814,91"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","30/03/2025","14:03","","-13,73","EUR","","Pablo; ","804,19"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","23/03/2025","8:18","","43,98","EUR","","Pablo; ","817,92"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","15/03/2025","23:03","","-82,36","EUR","","Pablo; ","773,94"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","08/03/2025","21:21","","49,94","EUR","","Pablo; ","856,30"
"","","ST Stocks","","St Stocks","","Pasivos > Activos financieros > ST Stocks","28/02/2025","8:30","","-181,86","EUR","","Pablo; ","806,36"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","28/02/2025","0:23","","11,19","EUR","","Pablo; ","988,22"
"","","ST Stocks","","Comisiones","","Pasivos > Activos financieros > ST Stocks","18/02/2025","11:37","","-3,37","EUR","","Pablo; ","977,03"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","18/02/2025","11:35","","498,00","EUR","","Pablo; ","980,40"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","14/02/2025","20:52","","-58,33","EUR","","Pablo; ","482,40"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","31/01/2025","20:52","","-13,85","EUR","","Pablo; ","540,73"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/01/2025","0:21","","0,81","EUR","","Pablo; ","554,58"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","26/01/2025","21:16","","1,75","EUR","","Pablo; ","553,77"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","18/01/2025","10:24","","66,07","EUR","","Pablo; ","552,02"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","12/01/2025","10:53","","-0,20","EUR","","Pablo; ","485,95"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","05/01/2025","9:47","","16,84","EUR","","Pablo; ","486,15"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/12/2024","0:20","","1,06","EUR","","Pablo; ","469,31"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","28/12/2024","19:32","","1,87","EUR","","Pablo; ","468,25"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","22/12/2024","21:42","","-29,60","EUR","","Pablo; ","466,38"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","15/12/2024","9:38","","-9,05","EUR","","Pablo; ","495,98"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","09/12/2024","22:53","","11,93","EUR","","Pablo; ","505,03"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","02/12/2024","18:01","","19,95","EUR","","Pablo; ","493,10"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","30/11/2024","0:19","","0,54","EUR","","Pablo; ","473,15"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","24/11/2024","20:03","","3,86","EUR","","Pablo; ","472,61"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","17/11/2024","20:09","","-24,42","EUR","","Pablo; ","468,75"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","09/11/2024","13:51","","21,87","EUR","","Pablo; ","493,17"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","01/11/2024","19:00","","12,66","EUR","","Pablo; ","471,30"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/10/2024","0:18","","0,21","EUR","","Pablo; ","458,64"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","27/10/2024","19:31","","-13,98","EUR","","Pablo; ","458,43"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","19/10/2024","15:41","","-1,93","EUR","","Pablo; ","472,41"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","12/10/2024","22:02","","3,09","EUR","","Pablo; ","474,34"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","05/10/2024","15:13","","13,85","EUR","","Pablo; ","471,25"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","30/09/2024","12:29","","11,48","EUR","","Pablo; ","457,40"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","30/09/2024","0:17","","0,05","EUR","","Pablo; ","445,92"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","21/09/2024","19:19","","21,34","EUR","","Pablo; ","445,87"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","14/09/2024","7:11","","18,34","EUR","","Pablo; ","424,53"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","08/09/2024","11:10","","-35,95","EUR","","Pablo; ","406,19"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/08/2024","0:16","","0,63","EUR","","Pablo; ","442,14"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","30/08/2024","17:59","","-6,09","EUR","","Pablo; ","441,51"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","21/08/2024","22:02","","0,03","EUR","","Pablo; ","447,60"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","16/08/2024","22:31","","0,99","EUR","","Pablo; ","447,57"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","15/08/2024","19:20","","3,69","EUR","","Pablo; ","446,58"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","15/08/2024","17:40","","0,84","EUR","","Pablo; ","442,89"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","15/08/2024","16:10","","1,88","EUR","","Pablo; ","442,05"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","13/08/2024","15:48","","0,44","EUR","","Pablo; ","440,17"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","11/08/2024","21:53","","4,06","EUR","","Pablo; ","439,73"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","05/08/2024","22:02","","359,06","EUR","","Pablo; ","435,67"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","05/08/2024","14:14","","0,54","EUR","","Pablo; ","76,61"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","30/06/2024","12:14","","-1,84","EUR","","Pablo; ","76,07"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","30/06/2024","0:14","","0,01","EUR","","Pablo; ","77,91"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","27/06/2024","8:02","","5,22","EUR","","Pablo; ","77,90"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","24/06/2024","8:03","","18,70","EUR","","Pablo; ","72,68"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","31/05/2024","0:13","","0,01","EUR","","Pablo; ","53,98"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","07/04/2024","8:59","","1,27","EUR","","Pablo; ","53,97"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","07/04/2024","8:59","","0,50","EUR","","Pablo; ","52,70"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","03/03/2024","8:59","","0,56","EUR","","Pablo; ","52,20"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","29/02/2024","23:50","","0,59","EUR","","Pablo; ","51,64"
"","","ST Stocks","","Dividendos","","Pasivos > Activos financieros > Dividendos","29/02/2024","9:12","","0,02","EUR","","Pablo; ","51,05"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","24/02/2024","13:30","","0,48","EUR","","Pablo; ","51,03"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","17/02/2024","9:18","","0,09","EUR","","Pablo; ","50,55"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","10/02/2024","7:52","","4,10","EUR","","Pablo; ","50,46"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","03/02/2024","8:03","","46,36","EUR","","Pablo; ","46,36"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","19/11/2023","21:03","","-419,29","EUR","","","0,00"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","05/11/2023","13:28","","-25,18","EUR","","Pablo; ","419,29"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","05/11/2023","13:28","","-46,77","EUR","","Pablo; ","444,47"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","31/10/2023","20:18","","-12,36","EUR","","Pablo; ","491,24"
"","","ST Stocks","","ST Stocks","","Pasivos > Activos financieros > ST Stocks","29/10/2023","11:55","","5,60","EUR","","Pablo; ","503,60"
"","","ST Stocks","","ST Stocks","","Inversiones Ingresos > ST Stocks","25/10/2023","0:40","","498,00","EUR","","Pablo; ","498,00"
"DT Bots Cripto","347,36","EUR","","","","","","","","","","","",""
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","11/05/2025","11:44","","84,66","EUR","","Pablo; ","347,36"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","30/04/2025","20:02","","25,67","EUR","","Pablo; ","262,70"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","13/04/2025","20:02","","-38,12","EUR","","Pablo; ","237,03"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","30/03/2025","14:02","","-20,28","EUR","","Pablo; ","275,15"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","23/03/2025","8:18","","9,21","EUR","","Pablo; ","295,43"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","15/03/2025","23:05","","-32,48","EUR","","Pablo; ","286,22"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","08/03/2025","21:22","","-0,98","EUR","","Pablo; ","318,70"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","28/02/2025","8:16","","-62,08","EUR","","Pablo; ","319,68"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","14/02/2025","21:16","","-55,50","EUR","","Pablo; ","381,76"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","26/01/2025","21:16","","-3,34","EUR","","Pablo; ","437,26"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","18/01/2025","10:25","","4,84","EUR","","Pablo; ","440,60"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","12/01/2025","10:54","","-28,34","EUR","","Pablo; ","435,76"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","05/01/2025","9:48","","24,20","EUR","","Pablo; ","464,10"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","04/01/2025","15:40","","29,67","EUR","","Pablo; ","439,90"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","28/12/2024","19:33","","0,21","EUR","","Pablo; ","410,23"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","22/12/2024","21:43","","-9,86","EUR","","Pablo; ","410,02"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","15/12/2024","9:36","","12,34","EUR","","Pablo; ","419,88"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","09/12/2024","22:53","","-0,83","EUR","","Pablo; ","407,54"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","02/12/2024","17:57","","-0,05","EUR","","Pablo; ","408,37"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","24/11/2024","20:02","","1,02","EUR","","Pablo; ","408,42"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","17/11/2024","20:10","","20,57","EUR","","Pablo; ","407,40"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","10/11/2024","14:54","","6,16","EUR","","Pablo; ","386,83"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","09/11/2024","13:50","","18,42","EUR","","Pablo; ","380,67"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/11/2024","18:59","","11,64","EUR","","Pablo; ","362,25"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","27/10/2024","19:30","","-6,19","EUR","","Pablo; ","350,61"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","19/10/2024","15:14","","19,56","EUR","","Pablo; ","356,80"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","05/10/2024","15:14","","-3,02","EUR","","Pablo; ","337,24"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","28/09/2024","12:31","","6,73","EUR","","Pablo; ","340,26"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","24/09/2024","20:52","","40,00","EUR","","Pablo; ","333,53"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","21/09/2024","19:16","","6,69","EUR","","Pablo; ","293,53"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","14/09/2024","22:23","","15,78","EUR","","Pablo; ","286,84"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","08/09/2024","10:56","","-11,40","EUR","","Pablo; ","271,06"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","03/09/2024","7:58","","29,63","EUR","","Pablo; ","282,46"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","30/08/2024","18:01","","-5,50","EUR","","Pablo; ","252,83"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","25/08/2024","11:10","","0,10","EUR","","Pablo; ","258,33"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","23/08/2024","12:56","","258,23","EUR","","Pablo; ","258,23"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","07/01/2024","10:59","","-11,55","EUR","","Pablo; ","0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","07/01/2024","10:59","","0,68","EUR","","Pablo; ","11,55"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","29/12/2023","20:40","","10,87","EUR","","Pablo; ","10,87"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","08/12/2023","23:49","","-83,32","EUR","","Pablo; ","0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","08/12/2023","23:49","","-1,12","EUR","","Pablo; ","83,32"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","30/11/2023","22:52","","10,34","EUR","","Pablo; ","84,44"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","26/11/2023","20:40","","53,97","EUR","","Pablo; ","74,10"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","26/11/2023","19:59","","-72,17","EUR","","Pablo; ","20,13"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","26/11/2023","19:59","","1,20","EUR","","Pablo; ","92,30"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","19/11/2023","21:14","","-2,91","EUR","","Pablo; ","91,10"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","12/11/2023","11:58","","94,01","EUR","","Pablo; ","94,01"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","12/11/2023","11:55","","-967,78","EUR","","Pablo; ","0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","12/11/2023","11:55","","-2,84","EUR","","Pablo; ","967,78"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","05/11/2023","19:41","","970,62","EUR","","Pablo; ","970,62"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","04/11/2023","21:37","","-761,15","EUR","","Pablo; ","0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","04/11/2023","21:37","","-7,42","EUR","","Pablo; ","761,15"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","02/11/2023","20:36","","768,57","EUR","","Pablo; ","768,57"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","02/11/2023","16:24","","-108,06","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","02/11/2023","16:24","","-0,52","EUR","","Pablo; ","108,06"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","21:20","","108,58","EUR","","Pablo; ","108,58"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","19:27","","-108,58","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/11/2023","19:27","","0,18","EUR","","Pablo; ","108,58"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","17:29","","108,40","EUR","","Pablo; ","108,40"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","17:27","","-108,40","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/11/2023","17:27","","0,80","EUR","","Pablo; ","108,40"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","7:06","","107,60","EUR","","Pablo; ","107,60"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/11/2023","7:04","","-107,60","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/11/2023","7:01","","-0,50","EUR","","Pablo; ","107,60"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","31/10/2023","20:20","","1,30","EUR","","Pablo; ","108,10"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","30/10/2023","13:25","","-70,62","EUR","","Pablo; ","106,80"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","30/10/2023","13:25","","0,17","EUR","","Pablo; ","177,42"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","30/10/2023","9:02","","106,80","EUR","","Pablo; ","177,25"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","25/10/2023","0:28","","70,45","EUR","","Pablo; ","70,45"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","25/10/2023","0:26","","-605,60","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","25/10/2023","0:26","","-10,52","EUR","","Pablo; ","605,60"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","25/10/2023","0:25","","616,12","EUR","","Pablo; ","616,12"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","21/10/2023","23:58","","-585,76","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","21/10/2023","23:53","","0,83","EUR","","Pablo; ","585,76"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","21/10/2023","23:52","","584,93","EUR","","Pablo; ","584,93"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","05/10/2023","23:38","","-175,63","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","05/10/2023","23:37","","-6,98","EUR","","Pablo; ","175,63"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","05/10/2023","23:36","","182,61","EUR","","Pablo; ","182,61"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/10/2023","23:37","","-93,80","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/10/2023","23:37","","3,15","EUR","","Pablo; ","93,80"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/10/2023","23:36","","90,65","EUR","","Pablo; ","90,65"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/10/2023","23:36","","-52,39","EUR","","Pablo; ","-0,00"
"","","DT Bots Cripto","","DT Criptos","","Pasivos > Activos financieros > DT Criptos","01/10/2023","23:35","","-1,68","EUR","","Pablo; ","52,39"
"","","DT Bots Cripto","","DT Criptos","","Inversiones Ingresos > DT Criptos","01/10/2023","23:35","","54,07","EUR","","Pablo; ","54,07"
"Urbanitae","1000,00","EUR","","","","","","","","","","","",""
"","","Urbanitae","","Crowdfunding Inm.","","Inversiones Ingresos > Crowdfunding Inm.","23/03/2025","8:01","","475,00","EUR","","Pablo; ","1000,00"
"","","Urbanitae","","Referido","","Pasivos > Activos financieros > Crowdlending","11/03/2025","18:20","","25,00","EUR","","Pablo; ","525,00"
"","","Urbanitae","","Crowdfunding Inm.","","Inversiones Ingresos > Crowdfunding Inm.","01/01/2025","19:59","","500,00","EUR","","Pablo; ","500,00"
"Crowdlending ViaInvest","923,05","EUR","","","","","","","","","","","",""
"","","Crowdlending ViaInvest","","Crowdlending","","Inversiones Ingresos > Crowdlending","12/05/2025","19:38","","153,91","EUR","","Pablo; ","923,05"
"","","Crowdlending ViaInvest","","Crowdlending","","Inversiones Ingresos > Crowdlending","11/05/2025","18:05","","25,00","EUR","","Pablo; ","769,14"
"","","Crowdlending ViaInvest","","Intereses Crowdlending","","Pasivos > Activos financieros > Crowdlending","11/05/2025","11:11","","2,43","EUR","","Pablo; ","744,14"
"","","Crowdlending ViaInvest","","Crowdlending","","Inversiones Ingresos > Crowdlending","06/05/2025","23:20","","25,00","EUR","","Pablo; ","741,71"
"","","Crowdlending ViaInvest","","Crowdlending","","Inversiones Ingresos > Crowdlending","01/05/2025","23:29","","25,00","EUR","","Pablo; ","716,71"
